17-Jun-2023 10:11:17,49.9287872,1007,1085.572053,NaN
17-Jun-2023 10:11:29,49.9287872,1007,1085.572053,NaN
17-Jun-2023 10:12:13,49.9287872,1007,1085.572053,NaN
17-Jun-2023 10:17:02,49.9930267,1007,1067.833954,NaN
17-Jun-2023 10:17:21,49.9930267,1007,1067.833954,NaN
17-Jun-2023 10:17:57,49.9930267,1007,1067.833954,NaN
17-Jun-2023 10:18:10,49.9930267,1007,1067.833954,NaN
17-Jun-2023 10:18:23,49.9930267,1007,1067.833954,NaN
17-Jun-2023 10:18:38,49.9930267,1007,1067.833954,NaN
17-Jun-2023 10:18:55,50.0321808,1007,1058.7955319999999,NaN
17-Jun-2023 10:20:35,50.0321808,1007,1058.7955319999999,NaN
17-Jun-2023 10:21:09,50.0321808,1007,1058.7955319999999,NaN
17-Jun-2023 10:23:03,50.0321808,1007,1058.7955319999999,NaN
17-Jun-2023 10:23:27,50.0321808,1007,1058.7955319999999,NaN
17-Jun-2023 10:23:50,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:24:05,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:24:36,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:24:58,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:25:12,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:25:39,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:26:06,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:26:24,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:26:45,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:27:05,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:27:17,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:27:40,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:27:51,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:28:27,49.9669685,1007,1062.300995,NaN
17-Jun-2023 10:30:20,49.9747467,1007,1078.280304,NaN
17-Jun-2023 10:35:25,49.9326515,1007,1062.899261,NaN
17-Jun-2023 10:40:27,49.9776917,1007,1062.450928,NaN
17-Jun-2023 10:45:30,50.0419312,1007,1064.4246830000002,NaN
17-Jun-2023 10:50:32,1,ϯ,У,NaN
17-Jun-2023 10:55:46,1,ϯ,к,1083.4463
17-Jun-2023 11:07:59,50.0110855,1007,1090.967132,NaN
17-Jun-2023 11:08:19,50.0110855,1007,1090.967132,NaN
17-Jun-2023 11:13:23,49.9307976,1007,1091.38025,NaN
17-Jun-2023 11:18:29,1,ϯ,л,NaN
17-Jun-2023 14:40:08,49.8949547,1207,1276.5271910000001,NaN
17-Jun-2023 14:40:35,49.8949547,1207,1276.5271910000001,NaN
17-Jun-2023 14:45:41,49.9098053,1207,1269.723632,NaN
17-Jun-2023 14:50:43,1,ҷ,ӽ,NaN
17-Jun-2023 14:56:00,1,ҷ,Ԍ,1349.8062
17-Jun-2023 15:01:05,1,ҷ,ԑ,1363.5062
17-Jun-2023 15:06:07,1,ҷ,Ԇ,1353.2418
19-Jun-2023 10:53:15,2,ٰ,ۀ,NaN
19-Jun-2023 10:58:26,2,ٰ,ڽ,NaN
19-Jun-2023 11:03:31,2,ٰ,ۊ,NaN
19-Jun-2023 11:08:44,1,ٰ,ۃ,1648
19-Jun-2023 11:13:46,1,ٰ,ۀ,1648
19-Jun-2023 11:18:55,1,ٰ,ھ,1648
19-Jun-2023 14:15:09,49.9335,1648,1675.9804,NaN
19-Jun-2023 14:20:19,50.0457,1648,1684.1295,NaN
19-Jun-2023 15:02:36,49.9823,1648,1676.2373,NaN
19-Jun-2023 15:10:14,49.9773,1648,1662.5471,NaN
19-Jun-2023 15:15:18,50.0042,1648,1673.0434,NaN
19-Jun-2023 15:20:21,50.052,1648,1679.415,1562.8053
19-Jun-2023 15:25:25,49.9301,1648,1678.1918,1648
19-Jun-2023 15:31:20,50.0294,1648,1686.1938,NaN
19-Jun-2023 15:36:25,49.9504,1648,1699.2569,NaN
19-Jun-2023 15:41:29,50,1648,1728.7545,NaN
19-Jun-2023 15:55:21,50.0473,1578,1748.5029,NaN
19-Jun-2023 15:58:45,49.944,1578,1743.7313,NaN
19-Jun-2023 16:18:59,50.0277,1648,1679.8566,NaN
19-Jun-2023 16:24:07,50.0305,1648,1666.8936,NaN
19-Jun-2023 16:29:09,49.9327,1648,1685.8946,NaN
19-Jun-2023 16:34:20,50.0536,1648,1683.9442,NaN
19-Jun-2023 16:39:24,50.0223,1648,1682.2806,NaN
20-Jun-2023 15:42:25,50.0941,1648,1679.2975,NaN
20-Jun-2023 15:47:32,50.0436,1648,1675.543,NaN
20-Jun-2023 15:52:35,50.0325,1648,1677.7004,NaN
20-Jun-2023 16:02:41,50.0307,1648,1685.1737,NaN
